label,text,is_valid
credit_limit,can you tell me my credit limit,FALSE
credit_limit,the credit limit on my account is how much,FALSE
credit_limit,what's my limit on my visa card,FALSE
credit_limit,what's my visa card's credit limit,FALSE
credit_limit,how much can i spend on my visa card,FALSE
credit_limit,what's my visa card's limit,FALSE
credit_limit,what's the credit limit on my visa card,FALSE
credit_limit,will you tell me my spending limit,FALSE
credit_limit,will you let me know what my spending limit is,FALSE
credit_limit,would you tell me my spending limit,FALSE
credit_limit,can you tell me my spending limit,FALSE
credit_limit,tel me the credit limit for my credit card,FALSE
credit_limit,i wanna know the limit on my credit card,FALSE
credit_limit,please tell me my spending limit,FALSE
credit_limit,tell me the credit limit on my mastercard,FALSE
credit_limit,i would love to know my spending limit,FALSE
credit_limit,i wish to know my credit limit for my credit card,FALSE
credit_limit,let me know the credit limit for my credit card,FALSE
credit_limit,how high is my balance on my discovery card,FALSE
credit_limit,can you find my credit limit on my mastercard,FALSE
credit_limit,what's my current limit on my mastercard,FALSE
credit_limit,what's my current limit on my visa,FALSE
credit_limit,what's the credit limit on my discovery card,FALSE
credit_limit,what's my credit limit on my visa,FALSE
credit_limit,how high of a credit limit do i have on my amex card,FALSE
credit_limit,what can i put on my bank of america card,FALSE
credit_limit,what's my limit on my amex card,FALSE
credit_limit,please check my credit limit on my visa,FALSE
credit_limit,report my credit limit,FALSE
credit_limit,what credit limit do i have,FALSE
credit_limit,how is that credit limit,FALSE
credit_limit,how is my credit limit,FALSE
credit_limit,what is my credit limit at,FALSE
credit_limit,credit limit info,FALSE
credit_limit,what is the credit limit,FALSE
credit_limit,i want to know my spending limit,FALSE
credit_limit,what is the max credit limit for my card,FALSE
credit_limit,can you let me know what my credit limit is for my visa card,FALSE
credit_limit,tell me the visa card credit limit,FALSE
credit_limit,what is my visa card limit,FALSE
credit_limit,do you know my credit limit for the visa card,FALSE
credit_limit,i need to know what the visa card credit limit is,FALSE
credit_limit,how high is my credit limit for my chase card,FALSE
credit_limit,how high is my credit limit for my wells fargo card,FALSE
credit_limit,how high is my credit limit for my american express card,FALSE
credit_limit,how high is my credit limit for my citigroup card,FALSE
credit_limit,how high is my credit limit for my bank of america card,FALSE
credit_limit,what is my spending limit on my mastercard,FALSE
credit_limit,how much it the credit limit on my visa card,FALSE
credit_limit,what is the credit limit on my visa,FALSE
credit_limit,what is my limit on my visa card,FALSE
credit_limit,what is the spending limit on my visa,FALSE
credit_limit,how much can i charge on my visa,FALSE
credit_limit,how much can i spend wth my visa,FALSE
credit_limit,can i please know the credit limit for my citibank card,FALSE
credit_limit,please let me know the credit limit on my citibank card,FALSE
credit_limit,i would like to know the credit limit for my citibank card,FALSE
credit_limit,what is the limit on my victoria's secret card,FALSE
credit_limit,could you tell me the limit on my chase credit card,FALSE
credit_limit,i need to know what my limit is on my american express card,FALSE
credit_limit,how high is my spending limit on my wells fargo card,FALSE
credit_limit,can you tell me what the limit is on my capital one card,FALSE
credit_limit,i have to know the credit limit,FALSE
credit_limit,what exactly is my credit limit,FALSE
credit_limit,explain what my credit limit is,FALSE
credit_limit,give me my credit limit,FALSE
credit_limit,i need to know the credit limit,FALSE
credit_limit,tell me the highest amount i can spend on my discover card,FALSE
credit_limit,what is my credit limit on my discover card,FALSE
credit_limit,how much spending power is on my discover card,FALSE
credit_limit,how much can i buy on my discover card,FALSE
credit_limit,how much can i spend on my discover card,FALSE
credit_limit,what's my credit limit for my visa card,FALSE
credit_limit,i need to know my credit's limit,FALSE
credit_limit,what's my credit limit,FALSE
credit_limit,what's the limit for my credit,FALSE
credit_limit,i would like to know the limit for my credit,FALSE
credit_limit,what's the most i can charge on my card,FALSE
credit_limit,how much do i have available on my visa card,FALSE
credit_limit,what is my visa credit limit,FALSE
credit_limit,how much of a credit limit does visa allow,FALSE
credit_limit,is there a substantial credit limit on my visa,FALSE
credit_limit,as my visa got a high enough limit on it,FALSE
credit_limit,what is my credit max,FALSE
credit_limit,what is my credit card spending limit,FALSE
credit_limit,what's my daily spending limit,FALSE
credit_limit,tell me my credit limit,FALSE
credit_limit,how much credit do i have on my discover card,FALSE
credit_limit,do i have a monthly spending limit,FALSE
credit_limit,what's the limit on my discover card,FALSE
credit_limit,is there a spending limit,FALSE
credit_limit,what is my credit limit on my discover,FALSE
credit_limit,what's my spending limit on my discover,FALSE
credit_limit,how much is my maximum to spend on credit cards,FALSE
credit_limit,what's my discover credit limit,FALSE
credit_limit,how much can i use on my visa,FALSE
credit_limit,my visa has what limit,FALSE
credit_limit,tell me my visa limit,FALSE
credit_limit,look up how high my visa limit is,FALSE
credit_limit,what is the limit on my visa,FALSE
credit_limit,what is my state bank of india card credit limit,FALSE
credit_limit,calculate the limit i have available for spending on my natwest card,FALSE
credit_limit_change,can you see if i can get a higher limit on my discovery card,TRUE
credit_limit_change,can my credit limit on my discovery card go up,TRUE
credit_limit_change,may i have a higher limit on my mastercard,TRUE
credit_limit_change,can i get a higher credit limit on my amex card,TRUE
credit_limit_change,is there a way to get a larger limit on my bank of america card,TRUE
credit_limit_change,what's the possibility of getting a credit limit increase on my visa,TRUE
credit_limit_change,is it possible to increase my credit limit to 1000 dollars,TRUE
credit_limit_change,is it possible to have a higher limit on my visa,TRUE
credit_limit_change,can i get a higher limit on my american express card,TRUE
credit_limit_change,i'd like to increase my credit spending limit to 500 dollars,TRUE
credit_limit_change,am i allowed to increase the credit limit on my mastercard,TRUE
credit_limit_change,is it possible to get a credit limit increase to 3000,TRUE
credit_limit_change,i'd like to increase my credit limit up to four thousand,TRUE
credit_limit_change,can i increase my credit limit from 1000 to 2000 please,TRUE
credit_limit_change,is it possible to increase the limit on my visa,TRUE
credit_limit_change,should i increase my credit limitfor cardx,TRUE
credit_limit_change,can i have my credit limit changed,TRUE
credit_limit_change,credit limit change,TRUE
credit_limit_change,please change credit,TRUE
credit_limit_change,please change the credit limit,TRUE
credit_limit_change,i want my credit limit changed,TRUE
credit_limit_change,can i get a credit increase for my visa,TRUE
credit_limit_change,can i get a higher limit on my visa card,TRUE
credit_limit_change,can my limit be increased for my visa,TRUE
credit_limit_change,can you increase how much i can spend on my visa,TRUE
credit_limit_change,will you allow more spending on my visa,TRUE
credit_limit_change,is it possible to increase my visa card limit,TRUE
credit_limit_change,is the limit on my visa card able to be increased,TRUE
credit_limit_change,is there a way to increase the limit on my visa card,TRUE
credit_limit_change,am i able to increase the limit on my visa card,TRUE
credit_limit_change,how do i increase the limit on my visa card,FALSE
credit_limit_change,can you increase my credit limit,FALSE
credit_limit_change,can you change my credit limit,FALSE
credit_limit_change,can you change the limit on my credit please,FALSE
credit_limit_change,i need to increase my credit limit,FALSE
credit_limit_change,"change my credit limit, please",FALSE
credit_limit_change,help me change my credit limit,FALSE
credit_limit_change,what do i do to change my credit limit,FALSE
credit_limit_change,get my credit limit changed,FALSE
credit_limit_change,i want to change my credit limit,FALSE
credit_limit_change,please help me increase my mastercard credit card limit,FALSE
credit_limit_change,"i need to increase my credit limit for my visa credit card, can you assist me",FALSE
credit_limit_change,"i would like to increase my bank of america credit limit, can you help me",FALSE
credit_limit_change,is there a way to increase the credit limit on my american express card,FALSE
credit_limit_change,how can i increase my aa credit card limit,FALSE
credit_limit_change,would it be possible to increase my chase card's limit,FALSE
credit_limit_change,how do i raise the limit on my visa card,FALSE
credit_limit_change,how would i raise my credit spending by 250 dollars,FALSE
credit_limit_change,can i raise the limit to 500 dollars,FALSE
credit_limit_change,can i get a credit limit raise on my credit card,FALSE
credit_limit_change,how would i raise my credit spending by 2500 dollars,FALSE
credit_limit_change,would i be able to increase my available credit by 600 dollars,FALSE
credit_limit_change,i need a credit raise by 1000 dollars,FALSE
credit_limit_change,is there a way to raise my mastercard credit,FALSE
credit_limit_change,how would i go about raising my gold card limit,FALSE
credit_limit_change,"please increase my credit limit to $9,000",FALSE
credit_limit_change,how do i request a credit limit increase on my visa,FALSE
credit_limit_change,"is it possible to get a new credit limit of $10,000",FALSE
credit_limit_change,is it possible to increase the credit limit on my mastercard,FALSE
credit_limit_change,"can you increase my credit limit to $7,500",FALSE
credit_limit_change,"can i raise my credit limit to $12,000",FALSE
credit_limit_change,tell me if i can get a higher limit on my visa,FALSE
credit_limit_change,"can i get my credit limit increased to $15,000",FALSE
credit_limit_change,how do increase the credit limit on my visa card,FALSE
credit_limit_change,can i get a higher credit limit on my american express,FALSE
credit_limit_change,can i increase the credit limit for my usaa card,FALSE
credit_limit_change,can i increase the credit limit on my kohls card,FALSE
credit_limit_change,can i increase the credit limit for my navy federal card,FALSE
credit_limit_change,can i increase my credit limit to 500 dollars,FALSE
credit_limit_change,can i increase the credit limit on my target card,FALSE
credit_limit_change,can i increase the credit limit for my bank of the west card,FALSE
credit_limit_change,can i increase my credit limit to 700 dollars,FALSE
credit_limit_change,can i increase the credit limit on my maurices card,FALSE
credit_limit_change,can i increase the credit limit on my old navy card,FALSE
credit_limit_change,can i increase my credit limit to 800 dollars,FALSE
credit_limit_change,can i increase my credit limit to 1200 dollars,FALSE
credit_limit_change,can i increase the credit limit for my chase card,FALSE
credit_limit_change,can i increase the credit limit for my bank of america card,FALSE
credit_limit_change,can i increase my credit limit to 1100 dollars,FALSE
credit_limit_change,can i increase the credit limit on my walmart card,FALSE
credit_limit_change,can you increase my credit limit to one thousand dollars,FALSE
credit_limit_change,can my credit limit be increased to one thousand dollars,FALSE
credit_limit_change,tell me if my credit limit can be increased to one thousand dollars,FALSE
credit_limit_change,please see if you can increase my credit limit to one thousand dollars,FALSE
credit_limit_change,"i want to increase my credit limit to $1000, if possible",FALSE
credit_limit_change,can i increase thencrdeit limit for my chase visa card,FALSE
credit_limit_change,can i increase the credit limit for my american express card,FALSE
credit_limit_change,can i increase the credit limit for my western union credit card,FALSE
credit_limit_change,can i increase the credit limit for my wells fargo credit card,FALSE
credit_limit_change,can i increase the credit limit for my visa platinum card,FALSE
credit_limit_change,is it possible to increase the credit limit for my discover card,FALSE
credit_limit_change,is it possible to raise the credit limit for my discover card,FALSE
credit_limit_change,can i raise the credit limit for my discover card,FALSE
credit_limit_change,will they let me up my credit limit to $1000,FALSE
credit_limit_change,will i be able to increase my credit limit to $1000,FALSE
credit_limit_change,can i up my credit limit to $1000,FALSE
credit_limit_change,am i allowed to increase my credit limit to $1000,FALSE
credit_limit_change,is it possible to increase my credit limit to $1000,FALSE
credit_limit_change,can i get more money on my discover card,FALSE
credit_limit_change,help increasing credit on discover card,FALSE
credit_limit_change,how do i change my credit limit,FALSE
credit_limit_change,how can up my credit limit,FALSE
credit_limit_change,how can i make a change to my credit limit,FALSE
credit_limit_change,can i make a change to my credit limit,FALSE
credit_limit_change,how do i increse my credit limit,FALSE
credit_limit_change,is there a way to increase the limit of my credit to 5000 dollars,FALSE
credit_limit_change,i would like to have my credit increased to 5000 dollars,FALSE
credit_limit_change,i want to increase my credit limit to 5000 dollars,FALSE
credit_limit_change,could my credit be increased to 5000 dollars,FALSE
credit_limit_change,i need my credit limit changed,FALSE
credit_limit_change,the credit limit i have needs to be changed,FALSE
credit_limit_change,can you help me change my credit limit,FALSE
credit_limit_change,my credit limit needs to me changed,FALSE
credit_limit_change,i would like my credit limit increased to 5000 dollars,FALSE
credit_limit_change,i would like to change my credit limit,FALSE
credit_limit_change,can i increase my credit limit,FALSE
credit_limit_change,raise my credit limit,FALSE
credit_limit_change,increase my credit limit,FALSE
credit_limit_change,i'd like to increase my credit limit,FALSE
credit_limit_change,can you help me increase my credit limit,FALSE
credit_limit_change,when can i change my credit limit,FALSE
credit_limit_change,can i change my credit limit,FALSE
credit_limit_change,can i get more credit,FALSE
credit_limit_change,i need to change the credit limit i have,FALSE
credit_limit_change,you need to tell me how to increase credit limit for my chase card,FALSE
credit_limit_change,need to increase credit limit for chase card,FALSE
credit_limit_change,i need to increase credit limit for my chase card,FALSE
credit_limit_change,please tell me how to increase credit limit for the chase card,FALSE
credit_limit_change,tell me how to increase credit limit for chase card,FALSE
credit_limit_change,is it possible for me to increase my credit limit by 500 dollars,FALSE
credit_limit_change,can my credit limit be increased by 500 dollars,FALSE
credit_limit_change,"i would like to increase my credit limit, can i do so by 500 dollars",FALSE
credit_limit_change,may i increase my credit limit by 500 dollars,FALSE
credit_limit_change,could i perhaps increase by credit limit by 500 dollars,FALSE
credit_limit_change,can i increase the credit limit on my mastercard,FALSE
credit_limit_change,can i increase the credit limit on my visa card,FALSE
credit_limit_change,can i increase the credit limit on my discover card,FALSE
credit_limit_change,can i increase the credit limit on my capital one card,FALSE
credit_limit_change,can i increase the credit limit on my travel rewards card,FALSE
credit_limit_change,how can i get my credit limit to be increased to $1000,FALSE
credit_limit_change,can you get my credit limit increased to $1000,FALSE
credit_limit_change,how do i get my credit limit increased to $1000,FALSE
credit_limit_change,how do i ask for a limit increase on my discover card,FALSE
credit_limit_change,can i get my limit increased on my discover card,FALSE
credit_limit_change,how can i get a limit increase on my discover card,FALSE
credit_score,how do i look up my credit score,TRUE
credit_score,please look up my credit score,TRUE
credit_score,can you figure out how to find my credit score,TRUE
credit_score,are you able to lookup my credit rating,TRUE
credit_score,how can i find my credit rating,TRUE
credit_score,where can i check my credit rating,TRUE
credit_score,say my credit score,TRUE
credit_score,give me my credit score,TRUE
credit_score,i want my credit score,TRUE
credit_score,inform me of my credit score,TRUE
credit_score,clue me in on my credit score,TRUE
credit_score,provide me with my credit score,TRUE
credit_score,my credit score is,TRUE
credit_score,i need my credit score,TRUE
credit_score,find my credit score for me,TRUE
credit_score,what is my credit score,TRUE
credit_score,please get my credit score,TRUE
credit_score,can you find my credit score,TRUE
credit_score,i'd like to know what my credit rating is,TRUE
credit_score,please tell me my credit rating,TRUE
credit_score,what in the world is my credit rating,TRUE
credit_score,my credit score is what,TRUE
credit_score,tell me my credit score please,TRUE
credit_score,can you tell me my credit score,TRUE
credit_score,find my credit score and tell it to me,TRUE
credit_score,get my credit score,TRUE
credit_score,what is my exact credit score,TRUE
credit_score,how good is my credit score,TRUE
credit_score,what's my credit score rating,TRUE
credit_score,what kind of credit score do i have,TRUE
credit_score,"if i want my credit score, how do i find it",FALSE
credit_score,how do i find information about my credit score,FALSE
credit_score,what is the process of finding my credit score,FALSE
credit_score,how do i get my credit score,FALSE
credit_score,how do i locate my current credit score,FALSE
credit_score,where is my credit score,FALSE
credit_score,how do i see my credit score,FALSE
credit_score,how exactly do i find my credit score,FALSE
credit_score,how do i locate my credit score,FALSE
credit_score,how do i find out what my credit score is,FALSE
credit_score,i really wanna know my credit score,FALSE
credit_score,i wish to know my credit rating,FALSE
credit_score,let me understand my credit rating,FALSE
credit_score,i wanna know my credit rating now,FALSE
credit_score,i gotta know my credit score,FALSE
credit_score,tell me my credit rating,FALSE
credit_score,i would love to know my credit score,FALSE
credit_score,i wish to know my credit score,FALSE
credit_score,i wanna know my credit score,FALSE
credit_score,tell me what my credit rating is,FALSE
credit_score,can you provide me my credit score,FALSE
credit_score,i'd like the number for my credit score,FALSE
credit_score,tell me my credit score,FALSE
credit_score,verify with me my credit score,FALSE
credit_score,can you help me find my credit score,FALSE
credit_score,would you tell me my credit score,FALSE
credit_score,how do i find my credit score,FALSE
credit_score,will you tell me my credit score,FALSE
credit_score,do you know my credit score,FALSE
credit_score,how to see my credit score,FALSE
credit_score,can i see my credit score,FALSE
credit_score,hows my credit score,FALSE
credit_score,websites that share credit ratings,FALSE
credit_score,what's my credit rating,FALSE
credit_score,how do i find out my credit rating,FALSE
credit_score,how to locate my credit score,FALSE
credit_score,where is my credit score located,FALSE
credit_score,where can i find my credit score,FALSE
credit_score,find my credit score,FALSE
credit_score,tell me the steps to getting my credit score,FALSE
credit_score,help me locate my credit score,FALSE
credit_score,lets look up my credit score,FALSE
credit_score,i would like to look up my credit score please,FALSE
credit_score,i want to find out what my credit score is,FALSE
credit_score,help me find my credit score,FALSE
credit_score,what is my fica score,FALSE
credit_score,can you reveal my credit score,FALSE
credit_score,how is my credit score rated,FALSE
credit_score,any idea what my credit score is,FALSE
credit_score,show me my credit score please,FALSE
credit_score,let me know what my credit score is,FALSE
credit_score,is my credit score high,FALSE
credit_score,i am trying to find my credit score,FALSE
credit_score,show me my credit score,FALSE
credit_score,how does my credit score look,FALSE
credit_score,is my credit report low,FALSE
credit_score,whats my credit rating,FALSE
credit_score,what is my current credit score,FALSE
credit_score,where can i check my credit score,FALSE
credit_score,where can i see my credit score,FALSE
credit_score,how can i find out my credit score,FALSE
credit_score,inform me of my current credit rating,FALSE
credit_score,please notify me of my credit rating,FALSE
credit_score,i would like to be told about my credit rating,FALSE
credit_score,can you tell me about my credit rating,FALSE
credit_score,tell me my current credit rating,FALSE
credit_score,what is the number of my credit score,FALSE
credit_score,what's my credit score,FALSE
credit_score,let me know my credit score,FALSE
credit_score,how is my credit score,FALSE
credit_score,please lookup my experion credit score,FALSE
credit_score,look up my fico credit score,FALSE
credit_score,relate to me what my credit score is,FALSE
credit_score,can you share my credit score with me,FALSE
credit_score,what's my current credit score,FALSE
credit_score,where do i go to look at my credit score,FALSE
credit_score,what's my credit rating right now,FALSE
credit_score,who tracks my credit score,FALSE
credit_score,how bad is my current credit score,FALSE
credit_score,what's my current credit rating,FALSE
credit_score,where's my credit score,FALSE
credit_score,how is my credit looking,FALSE
credit_score,how do i locate my credit rating,FALSE
credit_score,do you know what my precise credit score is,FALSE
credit_score,how can i request my credit score,FALSE
credit_score,do you know my credit rating number,FALSE
credit_score,is my credit good enough to get a new card,FALSE
credit_score,how high is my credit score,FALSE
credit_score,can you tell me my credit rating,FALSE
credit_score,what's my latest credit score,FALSE
credit_score,i would like to know my credit score,FALSE
credit_score,tell me what my credit score is,FALSE
credit_score,can you find what my credit score is,FALSE
credit_score,how is my credit score numberwise,FALSE
credit_score,what credit score number do i have,FALSE
credit_score,what is my credit score number,FALSE
credit_score,how much is my credit score,FALSE
credit_score,what number is my credit score currently,FALSE
credit_score,is my credit score over 700 yet,FALSE
credit_score,please give me my current credit score,FALSE
credit_score,i'm trying to raise my credit score can you tell me what it is now,FALSE
credit_score,i need to know what my credit score is,FALSE
credit_score,could you tell me what my credit score is,FALSE
credit_score,give me my credit score please,FALSE
credit_score,could you share my credit score,FALSE
credit_score,how's my credit score,FALSE
credit_score,i was wondering what my credit score is,FALSE
credit_score,where do i go for my credit score,FALSE
credit_score,i need to find my credit score,FALSE
credit_score,how can i locate my credit score,FALSE
credit_score,what is my credit rating,FALSE
credit_score,i want to know my credit rating,FALSE
credit_score,my credit rating is what,FALSE
credit_score,tell me my credit raing,FALSE
credit_score,give me my credit rating,FALSE
damaged_card,let my credit card company know that my card split in half,TRUE
damaged_card,how do you report a burned debit card,TRUE
damaged_card,"my card split in half, how do i report it",TRUE
damaged_card,report my burned card to the company,TRUE
damaged_card,what do i say when i report a split credit card,TRUE
damaged_card,my card was damaged by my cat; can i report that,TRUE
damaged_card,i dropped my card in my gasoline and the printing wore off,TRUE
damaged_card,i need to report that my dog chewed up my card,TRUE
damaged_card,it seems i can't use my card since it has been damaged,TRUE
damaged_card,"unfortunately, my card is damaged and unusable",TRUE
damaged_card,what should i do with an unusable and damaged card,TRUE
damaged_card,my card is unusable because it's damaged,TRUE
damaged_card,i cracked my card and need a replacement,TRUE
damaged_card,my card got melted and i need to report it,TRUE
damaged_card,"my card got melted and i need to report it, please",TRUE
damaged_card,"my card got melted in the dryer and i need to report it, please",TRUE
damaged_card,my card got damaged and i need to report it,TRUE
damaged_card,"my card got damaged and i need to report it, please",TRUE
damaged_card,my card is damaged so i can not use it,TRUE
damaged_card,report the card has been damaged,TRUE
damaged_card,"i can not use my card, it is damaged",TRUE
damaged_card,"the card is torn, let's report it",TRUE
damaged_card,report that the card has been wrecked,TRUE
damaged_card,my card is damaged and no longer function,TRUE
damaged_card,my card is damaged and unusable,TRUE
damaged_card,"my card is wrecked, let's report it",TRUE
damaged_card,report the card has been torn,TRUE
damaged_card,i can not use my card since it is damaged,TRUE
damaged_card,i need to report a bent card,TRUE
damaged_card,"my card split in half, can i report it",TRUE
damaged_card,"i cracked my card, order a new one",FALSE
damaged_card,report that i split my card,FALSE
damaged_card,please make a report that my card is split,FALSE
damaged_card,"the magnetic strip on my card is scratched, let the card company know",FALSE
damaged_card,"i cut up the wrong card, please contact the bank and let them know",FALSE
damaged_card,"i creased my card today, contact the bank",FALSE
damaged_card,"my card is cracked, please tell the card company",FALSE
damaged_card,"the dog chewed up my card, will you find out what it takes to get a replacement",FALSE
damaged_card,the plastic numbers on my card are falling off,FALSE
damaged_card,corner of my credit card is chipped off,FALSE
damaged_card,my card got snapped in half,FALSE
damaged_card,my card is too scratched and won't read correctly,FALSE
damaged_card,the sticker on my card is peeling off,FALSE
damaged_card,i can't use my card because it is broken,FALSE
damaged_card,my broken card won't work,FALSE
damaged_card,i can't use my damaged card,FALSE
damaged_card,my damage card is not working,FALSE
damaged_card,my damage card will not work,FALSE
damaged_card,i don't know who to notify that i ran my credit card over with the lawn mower,FALSE
damaged_card,i ran my credit card over with the lawn mower and need to replace it,FALSE
damaged_card,i need to replace my credit card because i ran it over with the lawn mower,FALSE
damaged_card,my card is partially damaged how do i report this,FALSE
damaged_card,my card is not working and i need to let them know,FALSE
damaged_card,my card broke in half and i need to report this,FALSE
damaged_card,the chip on my card is damaged and i need a new one,FALSE
damaged_card,my card's magnetic strip is not working and i want to notify them,FALSE
damaged_card,my card has a deep crease through the middle so i would like to report it,FALSE
damaged_card,how do i report my card if it got cut in half,FALSE
damaged_card,my card is cracked and i want to report it,FALSE
damaged_card,my card is too scratched up and i need to report it,FALSE
damaged_card,i need to report my bent card,FALSE
damaged_card,report to the company that i damaged my card,FALSE
damaged_card,call the card company and ask them to replace my card,FALSE
damaged_card,i damaged the card; can you replace the card,FALSE
damaged_card,i demagnetized my card and want to report it,FALSE
damaged_card,i want to report a broken card,FALSE
damaged_card,"my phone was too close to my card and demagnetized it, how can i report this",FALSE
damaged_card,my card has been erased and i need to report it,FALSE
damaged_card,"i need a report form for my damaged, demagnetized card",FALSE
damaged_card,how to report bent credit card,FALSE
damaged_card,i can't use my broken card,FALSE
damaged_card,i broke my card,FALSE
damaged_card,how to tell the company that my credit card melted,FALSE
damaged_card,my card is broken,FALSE
damaged_card,my card isn't working,FALSE
damaged_card,who do i report to if my credit card snaps,FALSE
damaged_card,"i accidentally bent my card, what do i do",FALSE
damaged_card,my card doesn't work anymore,FALSE
damaged_card,how do i report a melted credit card,FALSE
damaged_card,"my card needs replaced, i accidentally scraped it",FALSE
damaged_card,"i'd like to report my card as damaged, it's bent",FALSE
damaged_card,"i bent my card, can you report it to my bank",FALSE
damaged_card,"my card got scratched badly, can you tell my bank to send a replacement",FALSE
damaged_card,"my card snapped, can you tell my bank to send a replacement",FALSE
damaged_card,i accidentally put my credit card in the shredder,FALSE
damaged_card,my credit card fell out of my back pocket and got flushed down the toilet,FALSE
damaged_card,my credit card snapped in half while i was fiddling with it,FALSE
damaged_card,my dog ate my credit card and ruined it,FALSE
damaged_card,i was using my credit card as a cutting board and accidentally sliced it in half,FALSE
damaged_card,can you assist me with reporting that the atm nicked my card,FALSE
damaged_card,i need to report a new card please the atm hurt mine,FALSE
damaged_card,how report that scratched my card,FALSE
damaged_card,the atm chewed up my card can i get a new one,FALSE
damaged_card,"an atm ate my card, how do i report it",FALSE
damaged_card,my card fell out of my wallet and i ran over it so it does not work,FALSE
damaged_card,my card fell in the toilet and now the chip does not work,FALSE
damaged_card,the magnetic strip on my card is scratched up pretty badly from overuse can i get a new one,FALSE
damaged_card,i need a new card because my dog chewed on it and now it does not work,FALSE
damaged_card,i want to report my damaged card i accidentally cut it up thinking it was my expired card,FALSE
damaged_card,i cracked my rewards card can i get a different one,FALSE
damaged_card,my card was damaged by bleach,FALSE
damaged_card,my card was cut by my kid,FALSE
damaged_card,my card is ruined and isn't working,FALSE
damaged_card,my card isn't working because its destroyed,FALSE
damaged_card,my card is messed up from carding my door,FALSE
damaged_card,my card was in my pocket and bent,FALSE
damaged_card,my card has a burn on it,FALSE
damaged_card,my card is impaired and i can't use it,FALSE
damaged_card,my card is scuffed up and won't work,FALSE
damaged_card,my card seems to not work because its blemished,FALSE
damaged_card,i broke my card trying to do a magic trick,FALSE
damaged_card,"when my house burned down, so did my card",FALSE
damaged_card,i broke my card scraping snow off the windshield,FALSE
damaged_card,i broke my card when i bent my wallet,FALSE
damaged_card,i ruined my card when it got washed,FALSE
damaged_card,how can i get a new card that got melted in the sun,FALSE
damaged_card,my card got dropped in the shredded and i need it replaced,FALSE
damaged_card,my card was destroyed when my house burned down and i need a replacement,FALSE
damaged_card,i accidentally caught my card on fire,FALSE
damaged_card,i accidentally shredded my card,FALSE
damaged_card,tell me how to go about reporting a damaged card,FALSE
damaged_card,my card is damaged,FALSE
damaged_card,i want to report a damaged card,FALSE
damaged_card,where should i report a damaged card,FALSE
damaged_card,can you find out how to report a damaged card,FALSE
damaged_card,my card has become too frayed and torn to use,FALSE
damaged_card,what do i do about a card that's too messed up to be properly scanned,FALSE
damaged_card,my card became damaged when i dropped it in the parking lot and it got ran over,FALSE
damaged_card,i have a damaged card that needs replaced because my son dropped it in a blender,FALSE
damaged_card,i sat on my credit card and broke it in half and need it replaced,FALSE
damaged_card,my credit card got torn and i need a new one,FALSE
damaged_card,what do i do with a damaged credit card,FALSE
damaged_card,how do i replace a damaged card,FALSE
damaged_card,i have a card that needs replaced because my wine dumped wine on it,FALSE
damaged_card,i spilled wine on my credit card and now its all mushy and needs to be replaced,FALSE
damaged_card,my dog swallowed my credit card and i need a new one,FALSE
damaged_card,i want to report a damaged card that my cat shredded with its claws,FALSE
damaged_card,i need to replace a card that my daughter spilled juice on,FALSE
damaged_card,i'm unable to use my card because it's been ruined,FALSE
damaged_card,i can't use my card because it’s damaged badly,FALSE
damaged_card,i cannot use my card cuz it's damaged,FALSE
damaged_card,i can't use my card because it’s messed up,FALSE
damaged_card,i can't use my card because it’s broken,FALSE
damaged_card,i can't use my card because i damaged it,FALSE
damaged_card,who should i talk to about the fact that i inadvertently split my card almost in half,FALSE
direct_deposit,do a websearch for direct deposit set up,TRUE
direct_deposit,search google for how to set up direct deposit,TRUE
direct_deposit,info on setting up direct deposit,TRUE
direct_deposit,info on direct deposit set-up,TRUE
direct_deposit,tell me how to get my paycheck on direct deposit,TRUE
direct_deposit,what are the steps for setting up direct deposit for my paycheck,TRUE
direct_deposit,give me instructions to set up direct deposit for my paycheck,TRUE
direct_deposit,"i want to set up direct deposit for my paycheck, what do i need to do",TRUE
direct_deposit,how do i set up direct deposit for my paycheck,TRUE
direct_deposit,i'd really like to set up a direct deposit for my paycheck,TRUE
direct_deposit,i wanna set up a direct deposit for my paycheck,TRUE
direct_deposit,i'd like to set up a direct deposit for my paycheck,TRUE
direct_deposit,i would like to set up direct deposit,TRUE
direct_deposit,set up direct deposit for me,TRUE
direct_deposit,i need to set up a direct deposit for my paycheck,TRUE
direct_deposit,set up a direct deposit,TRUE
direct_deposit,i need to set up direct deposit,TRUE
direct_deposit,i want to set direct deposit,TRUE
direct_deposit,help me get my pay check deposited directly to my home checking account,TRUE
direct_deposit,set my paycheck up for direct deposit,TRUE
direct_deposit,i want my paycheck to go directly to my bank account,TRUE
direct_deposit,set up direct deposit to my money market account for my pay check,TRUE
direct_deposit,how do i get direct deposit for my paycheck,TRUE
direct_deposit,what's the procedure to get direct deposit for my paycheck,TRUE
direct_deposit,set up payroll direct deposit to my checking account,TRUE
direct_deposit,make it so my paycheck goes directly into my savings account,TRUE
direct_deposit,how can i have my paycheck directly deposited,TRUE
direct_deposit,i need to get direct deposit on my bofa account,TRUE
direct_deposit,what do i need to set up direct deposit,TRUE
direct_deposit,what is needed for setting up direct deposit,TRUE
direct_deposit,can you walk me through setting up direct deposit,FALSE
